venta_id,producto_id,cantidad,subtotal
2096,446,9,118.71
2097,249,10,2534.3
2098,53,6,149.64
2098,83,9,235.53
2098,630,8,2164.8
2098,984,4,1111.0
2098,706,3,729.27
2099,815,2,699.46
2100,191,7,1720.74
2100,820,9,1802.79
2100,154,4,352.32
2100,132,4,1082.88
2100,206,3,51.33
2101,865,3,287.34
2101,521,2,706.98
2101,133,5,517.2
2102,55,5,679.95
2102,766,2,674.4
2102,798,5,1090.8
2102,79,5,872.7
2103,90,6,1755.66
2104,933,7,263.83
2105,774,7,2453.64
2105,462,9,486.9
2106,156,9,293.67
2106,382,8,3140.24
2107,215,4,767.8
2107,600,5,734.0
2107,17,5,791.45
2108,58,8,1056.0
2109,203,3,726.09
2109,505,4,1010.48
2109,678,5,423.05
2109,838,10,3827.7
2109,590,4,1168.12
2110,612,4,827.76
2110,629,10,3107.3
2110,838,5,1911.7
2111,59,8,1262.32
2112,47,6,1859.34
2113,852,2,217.0
2113,815,1,48.96
2113,626,7,635.25
2113,222,8,3032.88
2114,595,3,1166.13
2114,19,8,250.24
2114,993,8,2170.88
2115,72,1,164.51
2116,710,5,1092.4
2116,133,4,1431.72
2117,919,6,1611.84
2117,799,6,735.42
2117,37,9,1423.08
2118,881,3,528.03
2119,227,3,567.09
2119,853,5,323.95
2120,706,8,184.64
2120,615,9,3344.76
2121,7,7,1579.41
2121,227,1,47.71
2122,9,9,2723.13
2122,160,4,254.72
2122,693,2,406.64
2123,226,7,1480.57
2124,906,6,205.02
2125,570,7,2012.43
2125,449,6,1972.26
2125,124,2,688.48
2126,377,5,779.75
2126,111,9,1019.61
2126,227,6,326.76
2126,689,2,576.14
2127,408,7,2015.3
2128,950,9,1221.66
2128,173,1,284.98
2128,673,3,503.01
2128,693,9,457.92
2129,473,8,1945.28
2129,46,7,583.73
2129,534,9,258.12
2129,758,4,1130.44
2129,221,3,828.36
2130,669,9,2075.22
2131,67,4,373.92
2131,900,5,1154.45
2131,313,2,67.82
2132,252,8,2327.84
2133,599,1,160.59
2133,66,9,1812.15
2134,706,7,758.94
2134,794,1,12.26
2134,199,9,1074.6
2134,245,1,340.84
2135,408,10,3863.4
2135,422,5,1820.1
2136,589,1,239.01
2136,455,3,1178.49
2136,616,6,1799.82
2136,150,4,1176.72
2137,234,4,1105.48
2137,627,10,2758.3
2138,632,5,1143.15
2138,13,6,2120.04
2138,37,4,464.8
2138,304,8,3133.04
2139,612,4,827.64
2139,549,9,1895.49
2139,96,3,539.37
2139,503,1,38.68
2140,479,6,145.74
2140,52,1,78.97
2140,194,9,1172.79
2141,625,6,295.62
2142,386,9,2848.77
2142,562,9,3580.11
2142,702,7,1779.68
2143,900,5,716.85
2143,882,10,609.7
2144,169,1,148.03
2145,749,3,469.95
2145,82,6,1284.24
2145,124,9,2814.84
2146,600,5,669.45
2147,174,6,1091.1
2147,20,8,580.24
2147,238,6,1773.0
2147,984,7,1843.45
2148,666,2,732.22
2148,364,5,1258.0
2148,408,9,3275.01
2149,594,9,2268.9
2149,415,9,1250.91
2149,595,6,1731.3
2150,384,3,92.49
2151,959,10,116.9
2151,785,8,513.12
2151,233,5,1512.9
2151,536,7,367.64
2152,28,6,2253.06
2153,936,4,296.6
2153,530,2,428.96
2153,468,3,300.3
2153,668,1,97.14
2153,127,2,102.42
2154,347,2,265.34
2154,954,7,569.45
2155,197,3,866.01
2155,326,5,1025.45
2155,639,3,935.7
2155,337,6,617.04
2156,787,5,63.45
2156,790,10,3376.5
2156,180,5,1917.8
2156,340,5,1297.15
2157,453,3,891.81
2157,944,10,635.7
2157,814,6,2261.22
2157,939,5,1016.8
2158,44,8,1150.48
2159,473,7,1242.57
2159,612,4,1525.24
2159,383,9,2745.81
2160,451,1,299.18
2160,280,2,140.26
2160,419,9,2177.28
2161,286,6,1602.18
2161,879,7,2140.32
2162,591,7,1415.96
2162,586,7,1969.87
2162,899,3,313.02
2162,623,5,1985.95
2162,418,4,578.36
2163,402,4,771.04
2163,920,10,3861.4
2163,755,2,593.84
2163,322,8,2243.28
2163,751,2,371.32
2164,366,5,990.25
2165,469,8,2831.28
2165,77,8,1621.92
2165,733,9,1811.43
2166,658,2,32.96
2166,859,1,81.73
2166,978,8,662.8
2166,23,3,907.98
2167,463,9,3423.33
2168,670,7,2627.31
2168,665,10,1214.0
2168,899,9,1162.62
2169,554,9,3107.7
2169,371,7,2251.97
2169,185,1,18.62
2169,338,9,1470.15
2169,903,1,160.43
2170,982,2,736.26
2170,761,10,1132.5
2170,57,1,312.57
2171,731,4,227.4
2171,886,9,2233.8
2171,431,4,625.2
2172,50,4,976.44
2172,651,4,733.64
2172,311,5,1961.1
2173,998,4,1222.28
2173,259,7,1098.72
2173,962,6,812.76
2173,883,3,503.1
2174,612,9,2733.75
2174,472,4,1026.56
2175,957,4,111.48
2175,732,1,288.3
2176,205,2,566.7
2176,856,5,1722.95
2176,61,3,793.08
2177,188,9,1356.39
2177,764,7,1971.41
2177,794,6,143.82
2178,330,5,630.6
2178,252,6,1077.36
2178,224,7,1449.56
2178,515,3,362.82
2179,878,7,468.16
2179,592,4,1073.6
2179,635,4,58.08
2179,913,4,305.84
2180,210,4,659.8
2180,983,10,3419.2
2180,265,2,704.0
2180,778,7,2234.05
2180,316,2,76.12
2181,712,6,2315.04
2181,346,9,1024.83
2182,350,2,320.38
2183,424,2,407.86
2183,971,9,1820.97
2183,483,10,1997.4
2184,114,6,1606.92
2184,747,6,1975.32
2184,818,5,1379.45
2184,171,1,98.18
2185,208,7,2557.38
2185,78,9,1665.18
2185,941,5,1582.3
2185,585,4,999.72
2185,354,5,391.6
2186,356,2,648.68
2187,951,6,964.74
2187,881,7,345.1
2187,304,4,1040.52
2187,522,9,1067.94
2187,107,4,1560.36
2188,900,8,1771.76
2188,365,6,2197.44
2188,711,10,169.7
2189,387,3,296.49
2189,559,9,1572.84
2189,136,6,1122.54
2189,238,4,1298.24
2189,577,10,3793.6
2190,381,1,386.6
2190,435,4,1541.24
2190,341,8,850.24
2190,252,3,316.41
2190,22,4,1465.96
2191,673,4,1133.12
2191,696,4,1483.44
2191,867,6,868.38
2191,281,4,91.96
2192,690,6,1806.48
2193,98,4,1452.32
2193,872,5,873.8
2194,238,9,2808.09
2194,369,10,3107.4
2194,739,6,714.6
2194,160,7,304.5
2195,68,6,220.62
2195,760,7,336.0
2195,965,7,717.64
2195,738,1,126.39
2195,759,7,1164.52
2196,968,5,641.55
2196,289,2,416.64
2196,988,4,503.76
2196,455,7,747.6
2197,78,6,2260.26
2197,300,7,565.95
2197,169,4,206.36
2198,574,6,1422.18
2198,538,1,209.98
2199,96,8,2950.96
2199,204,8,1348.88
2199,85,1,304.84
2199,122,4,1465.76
2199,341,2,597.4
2200,606,9,1815.66
2200,302,2,394.26
2201,12,10,659.5
2201,77,8,376.64
2201,149,10,2552.0
2202,802,10,843.9
2202,920,1,252.32
2202,649,4,280.12
2202,342,7,469.14
2203,244,1,165.15
2204,416,9,2926.08
2204,893,9,3280.95
2204,980,5,1869.0
2204,629,2,25.52
2205,566,5,1405.35
2205,981,5,1135.1
2205,114,1,82.63
2205,557,8,2050.56
2206,94,5,1518.6
2206,894,7,202.3
2206,164,8,549.2
2206,402,10,1817.9
2206,97,5,1678.25
2207,77,3,733.86
2207,372,9,1506.33
2207,817,6,1877.82
2207,564,4,1262.68
2208,216,3,1020.63
2208,138,6,1050.0
2208,238,5,878.9
2208,132,6,1412.22
2208,634,10,1470.7
2209,380,3,100.17
2209,889,2,36.14
2209,77,1,11.47
2210,962,5,395.55
2210,676,4,1382.92
2211,930,4,70.68
2211,275,7,2226.63
2211,694,5,1302.1
2211,357,3,83.67
2211,468,8,1901.92
2212,33,7,482.37
2212,817,5,1815.65
2213,957,7,1522.71
2214,314,10,1186.8
2214,256,8,1796.16
2214,720,2,271.28
2214,807,4,142.52
2215,565,9,2174.67
2215,470,5,834.3
2216,417,3,1123.35
2216,74,2,647.04
2217,631,7,2781.87
2218,991,2,345.7
2219,375,7,1217.16
2219,100,5,1543.65
2219,634,9,2221.74
2219,798,5,693.7
2219,559,6,300.9
2220,708,10,3102.8
2221,390,6,521.34
2222,290,10,1661.2
2222,608,4,624.64
2223,199,2,323.1
2224,808,2,738.28
2224,380,3,542.79
2224,849,2,578.0
2224,33,5,792.85
2224,236,2,656.26
2225,385,10,3672.1
2225,430,7,1226.19
2226,155,2,73.66
2226,458,8,1853.12
2227,274,7,2569.49
2228,269,8,3077.68
2228,460,10,1511.9
2228,932,4,85.2
2228,878,5,303.85
2229,659,6,1360.38
2230,107,10,2663.3
2230,32,6,1329.96
2230,170,2,684.94
2230,910,4,324.56
2231,217,7,2056.88
2232,865,7,1080.45
2232,704,10,297.2
2232,336,4,190.16
2232,358,3,565.38
2233,327,2,111.54
2233,6,10,1461.1
2233,735,6,476.46
2234,123,5,418.05
2234,622,1,206.12
2234,757,6,2309.16
2235,665,1,57.08
2235,134,6,1012.2
2236,294,3,1033.2
2236,723,9,965.43
2236,892,7,2114.77
2236,981,4,488.56
2237,904,4,1514.88
2237,500,8,2108.0
2237,771,6,683.46
2237,341,9,2951.55
2237,851,7,2364.53
2238,652,3,100.74
2238,801,6,2043.54
2238,993,4,1389.64
2238,610,6,709.5
2238,822,7,1086.19
2239,30,5,1603.4
2239,554,8,2793.28
2240,381,1,329.97
2240,147,8,407.68
2241,397,9,3262.86
2241,905,10,3061.0
2242,417,4,1362.6
2242,416,4,1331.52
2242,66,4,247.96
2243,67,1,264.1
2243,456,3,1169.28
2243,7,3,603.36
2244,888,3,871.98
2245,908,1,190.15
2245,85,2,318.1
2245,856,9,711.9
2245,324,4,1133.28
2246,129,3,311.79
2247,645,9,1403.46
2247,760,5,1994.15
2247,245,1,77.63
2248,147,5,903.15
2248,482,7,1351.98
2248,876,2,731.82
2248,891,4,1540.08
2248,392,10,2563.3
2249,828,7,1168.09
2249,610,4,607.72
2249,204,4,102.56
2249,415,3,959.25
2250,647,10,3515.6
2251,575,4,1105.16
2251,94,6,2031.12
2251,73,2,277.06
2252,732,3,375.9
2252,607,2,580.88
2252,960,5,1496.55
2252,663,6,1974.6
2252,339,10,3618.3
2253,452,5,180.0
2254,15,6,1239.72
2254,48,2,764.7
2255,731,8,261.36
2256,311,10,3339.6
2256,678,2,777.1
2256,297,8,3177.04
2256,59,2,742.24
2256,529,6,1105.26
2257,723,6,1679.4
2257,524,7,482.51
2257,953,9,1921.68
2257,386,8,197.2
2258,894,3,1059.3
2259,132,3,195.0
2259,371,3,83.19
2259,671,10,542.6
2259,118,10,444.2
2260,820,4,128.08
2260,727,6,1009.92
2260,52,10,403.4
2261,141,6,1164.96
2261,217,10,3943.3
2262,796,4,1510.68
2262,882,8,547.84
2262,858,1,154.66
2262,338,5,1800.25
2263,596,7,1659.77
2263,339,6,685.8
2263,411,8,1352.08
2263,575,10,1933.2
2263,798,7,1185.45
2264,8,9,2186.55
2264,674,4,1046.32
2264,877,4,1500.36
2264,57,10,3932.2
2264,758,3,42.75
2265,151,8,1720.8
2265,680,7,2312.66
2265,313,1,359.96
2265,398,3,563.4
2266,185,9,2640.87
2266,598,1,296.42
2266,978,7,801.99
2266,971,9,1097.91
2267,663,10,1223.3
2267,206,3,1144.92
2267,311,9,3495.15
2268,442,2,51.06
2268,801,6,2312.58
2268,742,7,2160.9
2268,128,9,1861.47
2269,917,8,252.48
2269,751,7,711.62
2270,12,1,342.5
2270,379,9,585.9
2270,709,6,2127.24
2271,194,4,147.84
2272,529,3,997.5
2272,506,7,2327.08
2273,564,1,205.51
2273,125,1,353.18
2273,49,4,271.48
2274,496,4,1264.44
2274,390,4,551.92
2275,263,4,1221.44
2275,898,1,195.81
2275,571,3,67.11
2276,609,2,260.08
2276,398,3,557.88
2276,539,9,1412.64
2277,562,7,2791.6
2277,463,5,1783.9
2277,360,2,87.18
2277,657,6,753.96
2278,874,4,678.92
2278,954,7,1109.08
2278,130,8,2994.08
2278,920,5,438.9
2279,919,4,129.04
2279,167,1,46.04
2280,206,10,3211.8
2280,839,4,671.76
2281,536,6,489.48
2281,697,1,282.14
2281,408,10,385.5
2281,200,7,664.86
2282,213,5,1553.65
2282,576,2,635.74
2282,474,3,644.82
2283,678,9,3360.33
2284,648,6,1496.64
2285,123,3,129.93
2285,738,8,381.52
2285,59,1,140.13
2285,880,8,2784.96
2285,550,3,558.57
2286,12,5,894.65
2286,906,6,1714.62
2286,290,6,771.66
2287,803,7,1972.67
2287,590,5,1349.85
2287,95,7,2514.19
2287,348,5,1695.3
2287,113,8,498.24
2288,470,2,693.66
2288,868,8,1428.16
2288,283,8,2381.44
2288,161,7,1780.66
2289,541,2,603.36
2289,727,9,3143.07
2289,914,1,37.79
2289,68,2,351.02
2290,938,1,87.01
2291,194,6,1746.9
2291,359,5,886.35
2291,743,6,2374.8
2292,83,1,17.2
2292,333,6,830.94
2292,621,6,797.28
2293,381,8,2506.48
2293,183,10,2461.0
2293,912,8,641.84
2293,935,1,142.77
2293,262,6,1825.74
2294,663,5,1879.5
2294,505,1,14.07
2295,529,7,1751.19
2296,218,10,904.0
2296,524,3,99.78
2296,494,2,508.62
2296,300,6,644.1
2297,787,9,2070.18
2297,896,6,769.86
2297,448,7,231.7
2297,494,6,920.94
2297,181,3,205.98
2298,541,5,725.05
2298,3,3,274.41
2298,748,2,728.16
2299,144,6,2194.92
2299,415,1,292.0
2300,359,3,978.15
2300,175,7,1068.62
2300,668,7,1233.12
2301,40,8,2570.72
2301,87,5,333.7
2301,355,2,287.94
2301,987,1,147.56
2301,324,10,144.1
2302,453,9,1607.49
2302,656,6,1912.86
2302,61,2,258.78
2302,945,5,1212.45
2302,789,10,984.0
2303,131,9,3091.95
2303,559,4,1406.0
2303,358,9,2581.56
2303,709,6,2027.4
2303,988,8,362.88
2304,114,7,442.68
2304,883,4,1579.92
2304,252,8,3072.08
2304,532,4,1256.84
2305,997,9,2666.79
2305,453,6,1926.78
2305,89,10,3518.3
2305,931,9,517.59
2306,992,5,1225.4
2306,394,6,675.84
2307,574,2,21.94
2307,51,9,2810.79
2308,460,7,1175.44
2309,29,8,2511.68
2309,197,10,1163.2
2309,834,7,474.6
2310,263,2,716.76
2310,322,10,1817.0
2310,764,3,451.05
2310,892,5,1482.6
2311,993,3,965.07
2311,421,8,2093.92
2311,809,7,308.07
2311,50,8,1072.64
2311,598,9,1450.71
2312,365,4,1349.64
2312,388,7,2040.5
2312,569,4,680.96
2312,300,2,602.1
2312,144,5,1315.05
2313,908,6,1341.06
2314,723,4,878.64
2314,687,9,773.91
2314,893,3,772.38
2314,7,5,632.35
2314,412,3,304.59
2315,163,4,364.0
2315,920,6,1116.6
2315,575,6,1311.24
2315,880,1,143.38
2315,1,8,1144.64
2316,720,10,2442.7
2316,520,7,1520.82
2316,363,4,537.32
2317,89,1,368.06
2317,177,10,1286.5
2317,302,6,1984.92
2317,287,10,1241.2
2318,77,10,1925.3
2318,963,7,716.52
2318,505,5,1859.0
2319,209,6,2018.76
2319,83,4,422.88
2319,555,2,247.94
2320,655,10,3691.3
2320,512,2,40.86
2320,660,7,887.53
2320,680,9,3496.95
2321,466,6,770.34
2322,931,1,76.49
2322,217,1,117.55
2323,890,3,329.82
2323,893,6,102.66
2323,198,8,676.72
2323,759,4,467.32
2324,916,7,2363.55
2324,548,1,252.7
2324,980,5,1495.0
2325,331,2,26.32
2325,166,1,51.1
2325,89,2,412.76
2325,858,9,3078.27
2326,395,2,600.22
2326,135,10,2558.7
2327,809,3,827.46
2328,730,10,2994.6
2328,406,5,231.15
2328,187,2,736.46
2328,977,1,240.03
2329,563,2,139.04
2329,47,10,1412.2
2329,635,4,90.8
2329,425,7,1961.4
2330,765,2,554.62
2330,145,9,1170.27
2330,37,3,264.15
2331,633,8,335.12
2331,60,7,2183.58
2331,944,3,797.94
2331,207,10,3619.1
2331,453,10,1240.7
2332,739,9,3443.04
2332,462,5,259.15
2332,63,5,287.5
2333,753,7,177.66
2333,774,7,359.8
2333,406,9,743.67
2333,896,4,939.08
2334,754,10,1343.3
2334,904,3,1187.61
2334,214,6,2323.74
2335,385,6,255.72
2336,35,2,497.58
2336,861,2,128.96
2336,67,5,1865.85
2336,351,9,842.67
2337,807,9,2511.36
2337,687,7,1592.85
2337,786,10,3589.3
2337,100,9,2834.73
2338,988,8,2261.2
2338,509,7,2549.05
2339,385,7,1926.12
2339,28,1,285.56
2339,107,6,2029.56
2339,533,9,3379.41
2339,880,7,413.21
2340,467,2,33.54
2340,602,10,2952.9
2340,608,8,2207.2
2341,678,9,2705.49
2342,41,5,1675.4
2342,318,5,1078.25
2342,58,4,1001.88
2342,832,10,3038.9
2343,495,10,2328.3
2344,261,10,1293.3
2344,736,2,94.8
2344,367,2,427.52
2344,898,9,1501.38
2345,745,8,1610.16
2345,180,5,753.5
2346,929,3,486.12
2347,677,4,636.56
2347,965,8,694.64
2347,669,5,110.9
2347,138,7,2519.58
2347,595,3,332.64
2348,955,8,125.76
2348,503,1,135.95
2348,77,4,318.92
2349,468,5,1458.3
2349,259,4,357.96
2349,578,5,121.8
2349,644,6,606.12
2350,190,8,2896.48
2351,412,2,587.82
2352,179,2,296.26
2352,704,2,221.5
2353,581,5,1368.7
2354,608,9,3554.19
2355,342,8,2928.16
2355,776,7,1233.05
2356,45,10,482.2
2356,666,9,2887.02
2356,955,1,243.06
2356,541,4,239.36
2357,144,3,611.01
2357,822,1,254.23
2358,493,7,2317.35
2358,121,9,1560.96
2358,934,10,3340.2
2358,131,7,408.94
2358,627,9,555.03
2359,220,10,2589.1
2359,42,1,262.35
2359,836,9,1153.89
2360,203,1,32.24
2360,354,7,363.23
2360,343,1,64.3
2361,138,5,1184.2
2361,832,3,135.24
2362,430,3,1006.44
2363,913,2,284.5
2363,3,7,2418.15
2363,285,9,2718.09
2363,180,8,1686.64
2364,95,1,391.07
2364,285,10,2072.8
2364,426,4,273.6
2364,247,2,42.86
2365,597,2,481.86
2365,795,8,2352.8
2365,447,2,107.52
2366,985,3,565.86
2366,313,2,797.86
2367,143,2,467.56
2367,898,8,1903.92
2367,663,2,234.96
2367,726,6,887.52
2367,881,10,1157.1
2368,206,5,929.4
2368,588,8,828.64
2369,541,10,1045.9
2369,159,1,382.09
2369,940,1,230.86
2370,31,2,90.3
2370,149,2,137.62
2370,791,9,3598.92
2370,301,3,615.18
2371,711,10,3705.1
2372,817,9,1860.66
2373,332,5,612.1
2373,876,2,654.5
2374,329,8,1868.56
2374,901,9,2157.66
2374,707,8,307.12
2374,642,6,1729.14
2375,728,9,2219.67
2375,515,10,1308.5
2375,782,9,962.19
2376,476,7,452.48
2376,460,6,2391.84
2376,802,6,1803.96
2377,584,4,1176.76
2377,509,4,919.08
2377,466,1,180.67
2378,542,6,1669.32
2378,88,8,2252.16
2379,706,2,788.18
2379,476,2,211.58
2379,411,1,388.17
2379,187,9,2556.45
2379,625,8,1543.28
2380,134,1,342.61
2381,796,10,2314.3
2382,838,9,2823.57
2382,492,1,388.9
2382,257,3,895.35
2383,103,1,338.03
2384,725,5,878.45
2384,17,1,163.9
2384,253,3,750.57
2385,326,3,661.62
2385,587,8,424.8
2385,551,7,853.86
2385,626,6,512.1
2385,617,3,968.25
2386,390,10,1068.0
2386,784,1,135.73
2386,156,4,239.0
2386,679,7,1275.12
2386,661,8,2492.4
2387,529,8,2927.6
2387,561,6,1144.26
2387,435,1,230.02
2388,688,1,131.38
2388,991,10,3242.6
2388,784,10,2022.6
2389,954,1,157.78
2389,258,7,1344.56
2389,818,7,116.2
2389,711,6,635.7
2389,600,7,1185.17
2390,770,2,583.38
2390,44,5,832.9
2390,921,5,589.95
2391,533,2,629.7
2391,466,1,322.4
2391,74,2,601.6
2391,278,1,62.59
2392,304,7,2175.81
2392,397,3,293.91
2392,280,1,144.5
2393,315,10,1508.8
2393,408,1,21.05
2393,530,3,99.6
2394,878,3,164.37
2394,815,2,323.6
2394,862,2,254.3
2394,619,4,871.8
2395,502,9,3154.86
2396,303,1,79.74
2396,15,10,2234.9
2396,932,3,1143.0
2396,911,10,1793.4
2397,701,6,2114.16
2397,802,2,161.04
2397,657,2,690.72
2398,640,5,1470.8
2398,838,7,1416.59
2398,625,5,1470.25
2398,361,7,1817.55
2399,217,4,53.08
2399,329,1,72.77
2399,420,8,1251.36
2399,698,10,2589.5
2400,340,1,355.11
2401,829,10,3697.4
2401,176,4,1529.12
2402,314,8,1863.76
2402,564,8,2237.28
2402,536,10,1044.3
2403,969,7,1823.64
2403,956,6,479.28
2403,926,6,1288.26
2404,938,1,15.33
2404,386,5,1622.55
2405,138,10,2850.3
2405,475,9,1919.34
2405,738,4,279.72
2405,337,2,262.48
2406,487,10,3804.6
2406,91,10,2128.7
2406,433,6,1244.34
2406,699,3,992.52
2407,167,4,247.92
2407,180,6,290.4
2407,297,9,282.33
2408,882,4,369.56
2408,169,8,2399.84
2408,815,9,1617.03
2408,696,8,1637.68
2409,641,1,22.16
2409,670,7,1397.13
2410,918,8,1100.08
2411,32,7,946.47
2412,487,5,924.8
2412,564,2,761.32
2413,409,6,381.84
2413,400,9,2773.98
2413,761,1,124.88
2413,710,9,522.99
2413,810,1,348.79
2414,97,3,666.6
2415,50,2,761.68
2415,931,4,1426.16
2415,525,4,1591.72
2415,694,3,663.96
2416,871,6,1681.38
2416,950,10,3079.5
2416,197,10,3962.9
2416,641,8,132.64
2416,101,7,2003.05
2417,262,10,708.4
2417,428,2,86.82
2417,603,3,908.61
2418,897,5,920.35
2418,722,4,1027.92
2419,795,3,1104.03
2419,334,1,193.67
2420,864,6,963.12
2421,440,1,310.32
2421,787,8,2988.48
2421,7,4,1228.48
2421,687,5,537.35
2421,965,6,2384.58
2422,370,7,2671.62
2422,581,4,1349.0
2422,77,3,1010.67
2423,1000,7,406.7
2423,1,1,341.35
2423,817,9,2256.84
2423,742,8,1334.0
2423,314,6,1977.3
2424,918,4,847.4
2424,504,8,2189.76
2425,392,1,258.15
2425,299,8,271.36
2425,156,10,2774.0
2426,541,7,1337.49
2426,207,9,2295.18
2427,574,2,492.68
2427,839,1,55.93
2427,448,5,180.3
2428,313,3,968.4
2428,85,5,708.15
2428,346,3,166.74
2428,270,4,1018.96
2428,67,9,2629.17
2429,105,2,553.32
2429,899,2,196.56
2429,142,10,2080.8
2430,841,1,268.63
2430,892,3,751.29
2430,322,7,2155.72
2430,30,10,2960.8
2431,290,8,1375.52
2431,125,9,2415.15
2432,593,9,3328.2
2432,706,2,279.88
2432,315,5,559.6
2433,669,1,104.14
2433,27,2,198.8
2434,702,4,1197.84
2434,49,2,151.96
2434,619,1,336.27
2434,215,6,1942.92
2435,587,3,53.16
2435,152,3,409.8
2435,91,10,3702.4
2435,476,10,2800.9
2436,427,2,420.62
2436,130,3,708.03
2436,208,8,180.24
2436,667,5,1562.85
2437,745,9,550.89
2437,478,8,2565.92
2438,344,2,77.06
2438,692,1,164.18
2438,750,5,1120.7
2439,449,6,1061.64
2439,44,10,1797.4
2440,359,4,408.16
2441,609,1,256.75
2441,461,7,2703.68
2441,78,6,2394.84
2441,488,7,614.53
2441,122,4,1432.8
2442,443,1,199.74
2442,735,8,975.44
2442,163,1,308.56
2442,151,6,1405.86
2443,987,3,1100.76
2443,704,1,323.88
2443,344,6,2280.06
2444,688,7,152.81
2444,207,1,128.54
2445,226,4,1414.36
2445,709,9,257.85
2445,923,4,1066.56
2446,278,4,1547.6
2447,818,7,1706.88
2448,988,7,744.45
2448,696,1,344.78
2448,677,8,2536.72
2449,654,5,181.35
2450,660,3,215.25
2451,743,1,220.23
2451,693,6,1791.36
2452,743,5,1789.85
2452,344,3,192.51
2452,282,3,175.47
2452,391,1,239.84
2453,945,5,1865.5
2453,700,8,2570.08
2453,44,2,414.82
2453,784,3,925.14
2453,541,2,83.14
2454,317,6,247.5
2454,234,1,28.79
2454,120,5,607.65
2454,454,3,484.2
2455,50,5,1173.4
2455,842,5,1455.85
2455,295,9,1874.61
2455,207,6,968.46
2455,212,5,1963.45
2456,158,1,51.1
2456,886,4,1062.12
2456,635,5,939.85
2457,434,2,39.0
2457,505,3,936.63
2457,898,6,939.72
2458,100,8,2877.28
2458,132,4,388.0
2458,127,3,215.28
2459,742,7,2123.45
2459,981,9,2662.92
2459,33,5,210.45
2459,113,4,1281.36
2460,743,5,1773.4
2461,929,2,40.38
2461,425,3,1013.79
2461,716,6,712.2
2461,977,1,368.38
2462,331,9,3140.1
2462,696,3,822.66
2462,432,1,364.75
2463,255,8,859.04
2463,626,8,547.52
2463,101,5,1062.1
2464,618,5,1449.9
2465,861,5,1795.8
2465,156,10,1663.6
2466,522,3,338.7
2466,880,6,1742.4
2466,719,3,201.9
2466,107,6,922.86
2467,329,8,1046.4
2467,501,4,584.68
2467,928,6,1701.06
2467,698,7,2586.71
2468,537,7,996.03
2468,723,7,183.82
2468,310,2,223.8
2468,624,8,2045.76
2469,907,10,1888.7
2469,58,3,833.31
2469,161,2,260.56
2469,35,2,248.98
2470,523,6,2302.08
2470,801,3,791.31
2470,825,3,469.38
2470,424,2,162.6
2471,327,7,2764.86
2471,815,7,1333.29
2471,49,1,352.82
2471,481,9,2332.62
2472,137,1,106.56
2472,533,10,1131.5
2472,847,2,519.44
2472,383,6,1881.84
2472,799,4,676.08
2473,984,3,567.06
2473,326,6,392.94
2473,828,9,1495.44
2473,674,5,1688.7
2473,634,9,303.3
2474,565,5,147.4
2474,223,3,952.38
2474,209,9,1701.54
2474,734,2,268.48
2474,668,2,141.84
2475,87,8,438.48
2475,301,9,3449.88
2476,8,10,1667.3
2476,637,3,1194.81
2476,487,5,1057.2
2476,130,5,1246.85
2477,287,5,572.3
2477,453,4,419.72
2477,223,8,2237.04
2477,875,10,3586.8
2478,148,6,863.46
2478,786,1,378.03
2478,979,2,644.66
2478,801,4,1271.56
2478,903,3,873.69
2479,84,3,506.28
2479,415,10,3759.9
2479,668,6,452.34
2479,573,6,126.66
2479,913,9,1752.84
2480,476,1,398.91
2480,736,10,499.7
2481,39,7,2405.48
2481,923,7,516.11
2482,748,4,195.68
2482,620,8,187.04
2482,114,9,3411.09
2483,50,10,1158.4
2484,195,1,128.13
2484,977,2,135.98
2484,924,5,1281.0
2485,468,6,161.34
2485,548,4,1051.64
2485,661,5,594.45
2485,197,8,2670.96
2486,981,10,2454.9
2486,540,4,291.64
2486,724,7,724.92
2486,332,5,1074.55
2487,242,9,3577.5
2488,386,2,75.14
2488,811,8,899.92
2489,942,5,1883.95
2489,666,7,141.12
2490,526,7,2741.41
2490,486,9,732.06
2490,931,1,141.17
2490,934,8,1753.84
2491,649,3,1109.7
2491,855,4,313.04
2491,839,8,2577.52
2491,453,2,703.56
2492,548,8,470.96
2493,262,9,2466.81
2494,904,5,394.45
2494,837,4,617.32
2494,812,3,944.88
2494,708,2,140.8
2495,576,8,1592.4
2496,567,7,1280.44
2496,411,3,191.91
2496,241,1,223.06
2496,494,8,2237.04
2497,127,6,724.32
2497,634,6,1527.78
2497,602,1,248.03
2497,118,7,2156.49
2497,24,7,337.47
2498,562,6,1335.84
2498,451,6,1904.4
2498,865,9,408.78
2499,441,1,347.38
2500,962,8,1683.44
2500,476,8,3184.08
2500,563,9,1827.81
2500,202,1,269.81
2501,870,5,525.55
2501,532,9,1940.4
2501,831,10,953.8
2501,245,6,551.34
2501,876,7,531.44
2502,628,7,431.62
2503,774,1,25.03
2503,28,3,1126.02
2503,904,10,797.6
2504,724,5,1893.0
2505,727,5,1664.25
2505,543,9,3178.98
2505,329,6,442.38
2505,13,8,3114.48
2505,133,6,1248.0
2506,317,4,633.44
2506,606,7,586.46
2506,161,9,1375.29
2506,130,3,712.74
2507,79,8,83.12
2508,89,9,1215.45
2508,255,4,458.08
2508,767,3,46.38
2508,369,10,2259.7
